product_url,product_name,product_category_tree,pid,retail_price,discounted_price,,Date
http://www.flipkart.com/wearyourshine-pcj-sharman-gold-diamond-18-k-ring/p/itme9gwqvh3mtvcj?pid=RNGE9GWQJSAAFF48,WearYourShine by PCJ The Sharman Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE9GWQJSAAFF48,29292,29292,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-short-sleeve-self-design-women-s-top/p/itmecmkvd7fbx9hq?pid=TOPECMKVPCH2ZZTY,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECMKVPCH2ZZTY,2599,899,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-sleeveless-self-design-women-s-top/p/itmecmkv8ypnkntc?pid=TOPECMKVGDAFAUCV,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECMKVGDAFAUCV,2299,899,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-sleeveless-self-design-women-s-top/p/itmecpg5nttezz93?pid=TOPECPG5VWUDTZFY,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECPG5VWUDTZFY,2299,849,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-short-sleeve-self-design-women-s-top/p/itmecmkvgvjscgan?pid=TOPECMKVRZJKGAYZ,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECMKVRZJKGAYZ,2299,899,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-sleeveless-self-design-women-s-top/p/itmecmkvhkjgmf8h?pid=TOPECMKVHVJSNBDC,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECMKVHVJSNBDC,2299,899,,01-11-2022
http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkzmq67euzk9?pid=RNGDWKZMMKGXBEB6,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",RNGDWKZMMKGXBEB6,6740,6403,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-sleeveless-self-design-women-s-top/p/itmecmkvsj9hyf2n?pid=TOPECMKVNSFHVMHF,"SFDS Casual, Formal, Party Sleeveless Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECMKVNSFHVMHF,1999,799,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-short-sleeve-self-design-women-s-top/p/itmecpg54wzxtyfn?pid=TOPECPG5FWV8FUQ5,"SFDS Casual, Formal, Party Short Sleeve Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPECPG5FWV8FUQ5,2299,999,,01-11-2022
http://www.flipkart.com/totta-pouch-sony-xperia-m5-dual/p/itmea9k5t2ue9hnz?pid=ACCEA9K5ZCDNRGXN,Totta Pouch for Sony Xperia M5 Dual,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> Totta Mobile Pouches""]",ACCEA9K5ZCDNRGXN,799,399,,01-11-2022
http://www.flipkart.com/lee-mark-men-s-solid-formal-shirt/p/itmeeewgur4fzwds?pid=SHTEEEWGPKP9FGA3,Lee Mark Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Lee Mark Formal Shirts""]",SHTEEEWGPKP9FGA3,1699,599,,01-11-2022
http://www.flipkart.com/kalakruti-k-jewellery-b-jewelry-box-makeup-vanity-multi-purpose/p/itmed79z8k9g4g2s?pid=VANED79Z5THRWD3K,"Kalakruti K Jewellery B Jewelry box, Makeup Vanity Multi Purpose","[""Beauty and Personal Care >> Makeup >> Vanity Boxes >> Kalakruti Vanity Boxes""]",VANED79Z5THRWD3K,600,480,,01-11-2022
http://www.flipkart.com/karatcraft-trilic-gold-diamond-18-k-ring/p/itme88frabbzv9a4?pid=RNGE88FRQJ9ZENJG,Karatcraft Trilic Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88FRQJ9ZENJG,48596,30817,,01-11-2022
http://www.flipkart.com/karatcraft-wadell-gold-diamond-18-k-ring/p/itme88q9ausmacrz?pid=RNGE88Q9NXGU2ZYW,Karatcraft Wadell Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88Q9NXGU2ZYW,44226,30741,,01-11-2022
http://www.flipkart.com/yna-aviator-sunglasses/p/itme7zk8agsh4fac?pid=SGLE7ZK8SAHENQNJ,YNA Aviator Sunglasses,"[""Sunglasses""]",SGLE7ZK8SAHENQNJ,1199,299,,01-11-2022
http://www.flipkart.com/ditu-kritu-warrior-aviator-sunglasses/p/itmeabfpgdjbgfmq?pid=SGLEABFPHFPFTNBE,Ditu&Kritu Warrior Aviator Sunglasses,"[""Sunglasses""]",SGLEABFPHFPFTNBE,999,399,,01-11-2022
http://www.flipkart.com/american-crew-solid-women-s-track-pants/p/itmecmhbctgnyvag?pid=TKPECMHB4F3FGXHZ,American Crew Solid Women's Track Pants,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Pants >> American Crew Track Pants""]",TKPECMHB4F3FGXHZ,799,760,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-gathered-dress/p/itmeczjbff9uyrdr?pid=DREECZJEGFFEWCW4,Allen Solly Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZJEGFFEWCW4,1599,1119,,01-11-2022
http://www.flipkart.com/abr-casual-shoes/p/itmee9hfw3wcehg9?pid=SHOEE9HFJWS5BG8P,Abr Casual Shoes,"[""Footwear >> Women's Footwear >> Casual Shoes""]",SHOEE9HFJWS5BG8P,499,449,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-a-line-dress/p/itmeczjczkyzxqfs?pid=DREECZJC3XBKGDZT,Allen Solly Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZJC3XBKGDZT,1999,1399,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-gathered-dress/p/itmeczjchtkgghab?pid=DREECZJEPZNGBSFZ,Allen Solly Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZJEPZNGBSFZ,1699,1189,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-shift-dress/p/itmeczjchvnup2bz?pid=DREECZJBH8KGCZHT,Allen Solly Girl's Shift Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZJBH8KGCZHT,2099,1469,,01-11-2022
http://www.flipkart.com/petals-girl-s-gathered-dress/p/itmecsv9tepheefh?pid=DREECUDTWZ3HEYJC,Petals Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Petals Dresses""]",DREECUDTWZ3HEYJC,1685,1685,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-layered-dress/p/itmeczjc8dvmuggf?pid=DREECZJBZUXVDCGH,Allen Solly Girl's Layered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZJBZUXVDCGH,1299,909,,01-11-2022
http://www.flipkart.com/karatcraft-donna-gold-diamond-18-k-ring/p/itme7t8fjsggrqbm?pid=RNGE864HHVXYHTCS,Karatcraft Donna Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE864HHVXYHTCS,49542,34110,,01-11-2022
http://www.flipkart.com/absurd-full-sleeve-solid-men-s-sweatshirt/p/itme55bvqhzbjb4n?pid=SWSE55BVG4GYJDSU,Absurd Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Absurd Sweatshirts""]",SWSE55BVG4GYJDSU,1375,1095,,01-11-2022
http://www.flipkart.com/escocer-women-s-leggings/p/itme9yjh6ycq8p62?pid=LJGE9YJHTJZCQ5VP,Escocer Women's Leggings,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> Escocer Leggings & Jeggings""]",LJGE9YJHTJZCQ5VP,2394,788,,01-11-2022
http://www.flipkart.com/absurd-full-sleeve-solid-men-s-reversible-sweatshirt/p/itmea8fhetsrv6kv?pid=SWSEA8FHKGKZ8YFT,Absurd Full Sleeve Solid Men's Reversible Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Absurd Sweatshirts""]",SWSEA8FHKGKZ8YFT,1799,1650,,01-11-2022
http://www.flipkart.com/absurd-full-sleeve-solid-men-s-sweatshirt/p/itme9ccksbdwtax4?pid=SWSE9CCKH7JFGGZH,Absurd Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Absurd Sweatshirts""]",SWSE9CCKH7JFGGZH,1395,1195,,01-11-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-top-pyjama-set/p/itmecxeqm7dux9qf?pid=TMLECXEQ9PJUZGTY,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLECXEQ9PJUZGTY,699,319,,01-11-2022
http://www.flipkart.com/selfcare-soft-comfortable-newly-launched-girl-s-top-pyjama-set/p/itmecxeqrvjp263w?pid=TMLECXEQGAQXQKDG,Selfcare Soft & Comfortable Newly Launched Girl's Top - Pyjama Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Winter & Seasonal Wear >> Thermals >> Selfcare Thermals""]",TMLECXEQGAQXQKDG,699,319,,01-11-2022
http://www.flipkart.com/wearyourshine-pcj-melina-gold-diamond-18-k-ring/p/itme8z3kew2s8bq8?pid=RNGE8Z3KSHGCMSCP,WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE8Z3KSHGCMSCP,23949,23949,,01-11-2022
http://www.flipkart.com/wearyourshine-pcj-radelle-diamond-gold-yellow-18-k-ring/p/itmeyfh6p8n3uujf?pid=RNGEYFH68YRGQUWT,WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",RNGEYFH68YRGQUWT,31673,31673,,01-11-2022
http://www.flipkart.com/wearyourshine-pcj-helaine-gold-diamond-18-k-ring/p/itme8z3hkzpyy46p?pid=RNGE8Z3HSVHBMXCC,WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE8Z3HSVHBMXCC,31663,31663,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-3-4-sleeve-solid-women-s-top/p/itmdwsevgcpjhthg?pid=TOPDWSEVDWZNKNCC,Ozel Studio Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPDWSEVDWZNKNCC,2400,1200,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-sleeveless-solid-women-s-top/p/itmdxpkd7g23qzw3?pid=TOPDXPKDHFNGTBGU,Ozel Studio Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPDXPKDHFNGTBGU,1190,595,,01-11-2022
http://www.flipkart.com/shopaholic-casual-3-4-sleeve-solid-women-s-top/p/itmed5hsda49ak3r?pid=TOPED5HSCQGYGWPQ,Shopaholic Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shopaholic Tops""]",TOPED5HSCQGYGWPQ,1299,499,,01-11-2022
http://www.flipkart.com/fashion-flow-women-s-leggings/p/itmedtgphzz7nmcg?pid=LJGEDTGP6EVWQAJW,Fashion Flow+ Women's Leggings,"[""Clothing >> Women's Clothing >> Western Wear >> Leggings & Jeggings >> Leggings & Jeggings >> Fashion Flow+ Leggings & Jeggings""]",LJGEDTGP6EVWQAJW,1199,499,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-short-sleeve-solid-women-s-top/p/itmdwsewdvp2vugm?pid=TOPDWSEWETZNNQEY,Ozel Studio Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPDWSEWETZNNQEY,4000,2000,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-full-sleeve-solid-women-s-top/p/itmebyyzzbs5duzy?pid=TOPEBYYZXYUQUHS4,Ozel Studio Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPEBYYZXYUQUHS4,1450,1050,,01-11-2022
http://www.flipkart.com/shilpi-casual-cape-sleeve-solid-women-s-top/p/itmeagzffbykxfyf?pid=TOPEAGZFA63MGRWF,Shilpi Casual Cape Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpi Tops""]",TOPEAGZFA63MGRWF,499,359,,01-11-2022
http://www.flipkart.com/yepme-casual-short-sleeve-solid-women-s-top/p/itmdw8fnttwytfw9?pid=TOPDW8FNHZGB4XAM,Yepme Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Yepme Tops""]",TOPDW8FNHZGB4XAM,999,399,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-sleeveless-solid-women-s-top/p/itmdwsevpefucfz2?pid=TOPDWSEVWXVQ4GXU,Ozel Studio Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPDWSEVWXVQ4GXU,999,999,,01-11-2022
http://www.flipkart.com/ozel-studio-casual-full-sleeve-solid-women-s-top/p/itmebyyzy9qnfeds?pid=TOPEBYYZ6SKGHDRY,Ozel Studio Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Ozel Studio Tops""]",TOPEBYYZ6SKGHDRY,1450,1015,,01-11-2022
http://www.flipkart.com/caratlane-swish-ray-white-gold-diamond-18-k-ring/p/itme65fgfvngzbp9?pid=RNGE65FGK2TMUC2A,CaratLane Swish Ray White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE65FGK2TMUC2A,31062,31062,,01-11-2022
http://www.flipkart.com/wearyourshine-pcj-maryse-diamond-gold-yellow-18-k-ring/p/itmeyfh6kwggkmzp?pid=RNGEYFH7JHGMKRK4,WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",RNGEYFH7JHGMKRK4,20717,20717,,01-11-2022
http://www.flipkart.com/claude-lorrain-black-casuals-shoes/p/itme37ctmaac2kz9?pid=SHOE37CTDYFKDJBH,Claude Lorrain Black Casuals Shoes,"[""Footwear >> Women's Footwear >> Casual Shoes""]",SHOE37CTDYFKDJBH,2750,1299,,01-11-2022
http://www.flipkart.com/steppings-running-shoes-casuals/p/itmebg6znr8nbwth?pid=SHOEBG6ZUGTSDGBU,Steppings Running Shoes Casuals Shoes,"[""Footwear >> Women's Footwear >> Casual Shoes""]",SHOEBG6ZUGTSDGBU,3699,2589,,01-11-2022
http://www.flipkart.com/steppings-wedges-casuals-shoes/p/itmebg6zpgubnxr4?pid=SHOEBG6ZRCKHXNXE,Steppings Wedges Casuals Shoes,"[""Footwear >> Women's Footwear >> Casual Shoes""]",SHOEBG6ZRCKHXNXE,3299,2309,,01-11-2022
http://www.flipkart.com/steppings-running-shoes-casuals/p/itmebg6zzgx3gyfz?pid=SHOEBG6ZDGSSUTHP,Steppings Running Shoes Casuals Shoes,"[""Footwear >> Women's Footwear >> Casual Shoes""]",SHOEBG6ZDGSSUTHP,2999,2099,,01-11-2022
http://www.flipkart.com/bonzer-bellies/p/itmedp8ugzgzvzxx?pid=SHOEDP8UGDTCBGDR,Bonzer Bellies,"[""Footwear >> Women's Footwear >> Ballerinas""]",SHOEDP8UGDTCBGDR,699,399,,01-11-2022
http://www.flipkart.com/araanz-tribhovandas-bhimji-zaveri-delhi-gold-diamond-18k-yellow-18-k-ring/p/itmecu4yxzt5fvwq?pid=RNGECU4YGGXVGRMH,Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,"[""Jewellery >> Rings""]",RNGECU4YGGXVGRMH,15720,12576,,01-11-2022
http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkzmdgv5f2q2?pid=RNGDWKZMGSZJCGD3,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",RNGDWKZMGSZJCGD3,11880,11286,,01-11-2022
http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkzmjgywgdee?pid=RNGDWKZMKNTUBPSF,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",RNGDWKZMKNTUBPSF,8700,8265,,01-11-2022
http://www.flipkart.com/gritstones-solid-women-s-track-pants/p/itmds6zeuzrjnbzh?pid=TKPDS6ZEWAR6GTAF,Gritstones Solid Women's Track Pants,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Pants >> Gritstones Track Pants""]",TKPDS6ZEWAR6GTAF,599,499,,01-11-2022
http://www.flipkart.com/gritstones-solid-women-s-track-pants/p/itmds6zecsjhvqhm?pid=TKPDS6ZEWH4KF3SJ,Gritstones Solid Women's Track Pants,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Pants >> Gritstones Track Pants""]",TKPDS6ZEWH4KF3SJ,599,499,,01-11-2022
http://www.flipkart.com/gritstones-solid-women-s-track-pants/p/itmds6zeecnvhyjr?pid=TKPDS6ZEQCGBRX9V,Gritstones Solid Women's Track Pants,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Pants >> Gritstones Track Pants""]",TKPDS6ZEQCGBRX9V,599,499,,01-11-2022
http://www.flipkart.com/gritstones-solid-women-s-track-pants/p/itmds6ze3arbeqvh?pid=TKPDS6ZEQBRWSM8U,Gritstones Solid Women's Track Pants,"[""Clothing >> Women's Clothing >> Sports & Gym Wear >> Track Pants >> Gritstones Track Pants""]",TKPDS6ZEQBRWSM8U,599,499,,01-11-2022
http://www.flipkart.com/tapyti-casual-sleeveless-solid-women-s-top/p/itmefdxscfettwyj?pid=TOPEFDXSHZPHCUAU,Tapyti Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEFDXSHZPHCUAU,795,398,,01-11-2022
http://www.flipkart.com/tapyti-casual-short-sleeve-solid-women-s-top/p/itmeyy5yanunkyzg?pid=TOPEYY5YQGGRWGGZ,Tapyti Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEYY5YQGGRWGGZ,1135,681,,01-11-2022
http://www.flipkart.com/tapyti-casual-short-sleeve-solid-women-s-top/p/itmeyy5yexgec6q4?pid=TOPEYY5YSGHYDCKG,Tapyti Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEYY5YSGHYDCKG,1135,681,,01-11-2022
http://www.flipkart.com/tapyti-casual-3-4-sleeve-solid-women-s-top/p/itmefdxsguhzguuz?pid=TOPEFDXSAHRNPF94,Tapyti Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEFDXSAHRNPF94,845,610,,01-11-2022
http://www.flipkart.com/tapyti-casual-sleeveless-solid-women-s-top/p/itmefgg8dhqyyqbm?pid=TOPEFGG8FEQUZSMS,Tapyti Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",TOPEFGG8FEQUZSMS,875,440,,01-11-2022
http://www.flipkart.com/united-colors-benetton-solid-round-neck-casual-women-s-sweater/p/itmeczmbaf8zcghh?pid=SWTECZMBCGGFKGFK,United Colors of Benetton Solid Round Neck Casual Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> United Colors of Benetton Sweaters & Pullovers""]",SWTECZMBCGGFKGFK,2099,1364,,01-11-2022
http://www.flipkart.com/bonzer-bellies/p/itmedp7zetd5sza2?pid=SHOEDP7ZGYFKGWNH,Bonzer Bellies,"[""Footwear >> Women's Footwear >> Ballerinas""]",SHOEDP7ZGYFKGWNH,999,499,,01-11-2022
http://www.flipkart.com/bonzer-bellies/p/itmedp7zhcgvdhzj?pid=SHOEDP7ZVGDYRAYQ,Bonzer Bellies,"[""Footwear >> Women's Footwear >> Ballerinas""]",SHOEDP7ZVGDYRAYQ,999,499,,01-11-2022
http://www.flipkart.com/bluestone-twin-wingflow-yellow-gold-diamond-18-k-ring/p/itmea9zxanzuwkgh?pid=RNGEA9ZXS7UKNRGE,BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGEA9ZXS7UKNRGE,13010,13010,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-shift-dress/p/itmecqhypheqj8zs?pid=DREECZKUTDQYXTZS,Allen Solly Girl's Shift Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREECZKUTDQYXTZS,1499,1049,,01-11-2022
http://www.flipkart.com/allen-solly-girl-s-gathered-dress/p/itmeazc7ppz3rxhb?pid=DREEAZC7YYQWTH3U,Allen Solly Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Allen Solly Dresses""]",DREEAZC7YYQWTH3U,1399,979,,01-11-2022
